YearForWkMon,WeekNoMon,CustomerForPlan1,Zone Manager,Forecast_PlanningUnit_Chicken_BB,Forecast_PlanningUnit_Chicken_Other,Forecast_PlanningUnit_Chicken_Thighs,Forecast_PlanningUnit_Chicken_Whole,Forecast_PlanningUnit_Chicken_Wings,Forecast_PlanningUnit_Pork_Belly,Forecast_PlanningUnit_Pork_Ground,Forecast_PlanningUnit_Pork_Hip,Forecast_PlanningUnit_Pork_Neck,Forecast_PlanningUnit_Pork_Rib,Forecast_PlanningUnit_Pork_Shoulder,Forecast_PlanningUnit_Pork_Sirloin,Forecast_PlanningUnit_Pork_Whole,Forecast_BaseUnit_Chicken_BB,Forecast_BaseUnit_Chicken_Other,Forecast_BaseUnit_Chicken_Thighs,Forecast_BaseUnit_Chicken_Whole,Forecast_BaseUnit_Chicken_Wings,Forecast_BaseUnit_Pork_Belly,Forecast_BaseUnit_Pork_Ground,Forecast_BaseUnit_Pork_Hip,Forecast_BaseUnit_Pork_Neck,Forecast_BaseUnit_Pork_Rib,Forecast_BaseUnit_Pork_Shoulder,Forecast_BaseUnit_Pork_Sirloin,Forecast_BaseUnit_Pork_Whole,Order_PlanningUnit_Chicken_BB,Order_PlanningUnit_Chicken_Other,Order_PlanningUnit_Chicken_Thighs,Order_PlanningUnit_Chicken_Whole,Order_PlanningUnit_Chicken_Wings,Order_PlanningUnit_Pork_Belly,Order_PlanningUnit_Pork_Ground,Order_PlanningUnit_Pork_Hip,Order_PlanningUnit_Pork_Neck,Order_PlanningUnit_Pork_Rib,Order_PlanningUnit_Pork_Shoulder,Order_PlanningUnit_Pork_Sirloin,Order_PlanningUnit_Pork_Whole,Order_BaseUnit_Chicken_BB,Order_BaseUnit_Chicken_Other,Order_BaseUnit_Chicken_Thighs,Order_BaseUnit_Chicken_Whole,Order_BaseUnit_Chicken_Wings,Order_BaseUnit_Pork_Belly,Order_BaseUnit_Pork_Ground,Order_BaseUnit_Pork_Hip,Order_BaseUnit_Pork_Neck,Order_BaseUnit_Pork_Rib,Order_BaseUnit_Pork_Shoulder,Order_BaseUnit_Pork_Sirloin,Order_BaseUnit_Pork_Whole,Weigth_KG_Chicken_BB,Weigth_KG_Chicken_Other,Weigth_KG_Chicken_Thighs,Weigth_KG_Chicken_Whole,Weigth_KG_Chicken_Wings,Weigth_KG_Pork_Belly,Weigth_KG_Pork_Ground,Weigth_KG_Pork_Hip,Weigth_KG_Pork_Neck,Weigth_KG_Pork_Rib,Weigth_KG_Pork_Shoulder,Weigth_KG_Pork_Sirloin,Weigth_KG_Pork_Whole,Quantity_Chicken_BB,Quantity_Chicken_Other,Quantity_Chicken_Thighs,Quantity_Chicken_Whole,Quantity_Chicken_Wings,Quantity_Pork_Belly,Quantity_Pork_Ground,Quantity_Pork_Hip,Quantity_Pork_Neck,Quantity_Pork_Rib,Quantity_Pork_Shoulder,Quantity_Pork_Sirloin,Quantity_Pork_Whole,Price_KG_Chicken_BB,Price_KG_Chicken_Other,Price_KG_Chicken_Thighs,Price_KG_Chicken_Whole,Price_KG_Chicken_Wings,Price_KG_Pork_Belly,Price_KG_Pork_Ground,Price_KG_Pork_Hip,Price_KG_Pork_Neck,Price_KG_Pork_Rib,Price_KG_Pork_Shoulder,Price_KG_Pork_Sirloin,Price_KG_Pork_Whole
2023,41,CPFT ภาคอีสานบน,UPPER NORTHEAST,18624,0,13484,8425,2646,21830,9275,27311,5627,10075,8525,12374,598,18624,0,13484,46858.4,2646,21830,9275,27311,5627,10075,8525,12374,41740,14671.2,244,14149,9799.9464,4292,45947,12225,26002,6158,14160,9165,14055,740.6557,14671.2,876,14149,56055.4,4292,45947,12225,26002,6158,14160,9165,14055,55817,31259,313.32,28500,95178.36,6523,87265.83,21130.29,51283.43,11552.69,23170.32,17740.31,25283.68,92689.42,6804,45,6709,18276,3199,87540.83,21034.29,51283.43,11776.69,23170.32,17740.31,25320.68,13978.6,58.05116638,60.46980723,65.40280807,57.45724354,83.99030048,131.7261381,87.38483334,94.72963938,137.7281326,97.43903278,92.30330361,101.2896896,72.10394336
2023,41,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,87076,188,63139,10946,8081,43475,13840,40184,5990,12383,21435,22237,1334,87076,1692,63139,67632,8081,43475,13840,40184,5990,12383,21435,22237,105475,76971,248,64274,15211.9758,19573,70257,17070,42763,6522,14522,24310,25015,1326.6774,76971,2238,64274,98322.6,19573,70257,17070,42763,6522,14522,24310,25015,118590,163721,3131.8,130599,121010.01,26198,140607.98,30881.8,77895.65,11322.64,27813.15,42737.16,45007.57,177301.43,34668,399,27905,20466,14209,140898.98,28487.8,77895.65,11478.64,27813.15,42737.16,45251.57,2411,54.85702738,59.05389872,63.59129771,56.97910851,79.57327239,124.8968332,87.55443497,92.84814556,136.0658389,97.79163561,90.63038957,99.58296993,71.62932696
2023,42,CPFT BKK,BKK,32410,0,34895,13292,4822,21689.1,12404,13992,16062,9356,6469,9775,3756,32410,0,34895,65101.8,4822,21689.1,12404,13992,16062,9356,6469,9775,445185.0004,192862,0,204827,20025.1368,18583,32487.1,11400,13869,12588.6,9486,4884,8815.35,4792.8574,192862,0,204827,50381.3,18583,32487.1,11400,13869,12588.6,9486,4884,8815.35,611920,232870,0,218794,76580,29201,44678.01,11068.05,22253.57,19843.09,13922.27,6476.12,14231.49,852201.58,103669,0,99300,25106,24995,47189.01,8672.05,22265.57,20393.31,12957.27,6542.12,14588.74,8535.9864,51.48198098,0,60.36349287,49.15522813,61.32573337,131.8853664,95.0057282,93.92194735,161.7787149,90.13748405,92.34823629,109.3523503,68.51631
2023,42,CPFT ภาคเหนือบน,UPPER NORTH,26945,101,17956,7179,4443,24051.6,3670,23497,7075.6,5359,13020,4429.6,2461,26945,909,17956,50616,4443,24051.6,3670,23497,7075.6,5359,13020,4429.6,257590,22330,1154.6343,89001,8228.3861,7376,23390.8,3380,21712,6118.6,6282,11526,4333.6,2504.9632,22330,2442.2,89001,62208.5,7376,23390.8,3380,21712,6118.6,6282,11526,4333.6,264995,57055,3400.18,101632,92117.54,20215,39165.33,6079.35,41552.46,10809.19,11338.87,22270.43,8153.93,433842.01,19598,2131,35775,12806,7802,40317.73,4429.68,41552.46,11308.09,11338.87,22270.43,8130.35,19072.75,54.18888388,70.93793564,59.24276084,57.48261525,78.26675736,133.3762958,105.3351871,93.31832628,137.9958017,98.87499107,91.40523061,103.4921565,79.42122968
2023,42,CPFT ภาคเหนือล่าง,LOWER NORTH,11630,172,24336,7362,3492,15075,1796,22492,3103,4675,10333,5497,2128,11630,1548,24336,55979,3492,15075,1796,22492,3103,4675,10333,5497,230374.9994,8577,151,19349,8699.5714,5285,14192,1805,27970,2640,4105,9814,5324,1877.8175,8577,1359,19349,66501.5,5285,14192,1805,27970,2640,4105,9814,5324,204840,25775,2124.6,48468,103885.07,8476,24651.64,3032.35,49604.69,5092.27,7759.46,17281.81,10693.69,366899.82,7448,299,12226,14597,4395,26031.64,2267.23,49604.69,5872.27,7254.93,17281.81,10481.56,5654.5,56.56208768,58.5977737,62.51187691,51.98956982,79.80778315,144.5877426,106.2220192,83.5881581,146.5222406,122.4576749,86.13423189,100.2841143,69.87216023
2023,42,CPFT ภาคใต้,SOUTH,11319,0,7235,50987,1862,21583,5625,13372,4309,7903,10159,5104,2905,11319,0,7235,212330,1862,21583,5625,13372,4309,7903,10159,5104,260350,63083,0,16342,61291.7939,8273,35215,5478,11495,4351,8690,8414,6738,2966.5597,63083,0,16342,238784.1,8273,35215,5478,11495,4351,8690,8414,6738,274825,77100,0,20963,400330.2,11787,38759.26,11535,22083.76,7280.32,14093.8,19338.2,12421.92,443890.17,33930,0,6631,80488,4371,40353.26,6791,22083.76,7714.64,14093.8,19338.2,13123.42,6149.8333,52.04514591,0,58.83986071,45.63856267,76.48349877,144.6629337,98.34235111,94.64351542,152.2322879,112.9684599,92.73279416,108.0039358,75.21427427
2023,42,CPFT ภาคกลาง ตะวันตก,WEST,23634,733,21153,5143,3961,11685.25,7104,14831,3176,6537,5590,8857,1413,23634,6597,21153,20505.1,3961,11685.25,7104,14831,3176,6537,5590,8857,156360,95131,714,43480,4086.8072,4059,17987,8477,13956,3116.6,6169,4830,7924.5,1432.8006,95131,6426,43480,17423.9,4059,17987,8477,13956,3116.6,6169,4830,7924.5,158650,124959,9249,64410,28121.3,6357,41953.07,19477.48,35311.57,8292.23,16266.8,13820.59,16990.26,284964.44,52740,1299,22668,6978.9875,5151,43932.07,18647.48,35311.57,9280.13,15878.8,13820.59,17133.76,19105.5029,49.64285526,60.09595848,61.1493633,53.30919659,65.79533585,134.7721113,95.64580839,91.90571249,143.8149412,116.7067979,92.41186809,103.2964887,73.45362965
2023,42,CPFT ภาคตะวันออก,EAST,22036,0,29321,10133,5374,25297.714,7870,18401,5073.25,7041,7695,6517.5,3142,22036,0,29321,64305.8,5374,25297.714,7870,18401,5073.25,7041,7695,6517.5,348414.9897,20242,0,58167,9629.4363,5854,25450.5,8400,19902,6453,9199,9155,7718,3364.4076,20242,0,58167,65191.5,5854,25450.5,8400,19902,6453,9199,9155,7718,374080,38761,0,76959,126657,8850,51697.34,14063.34,34631.52,9131.22,12982.8,14759.85,13354.82,587262.63,7994,0,16269,19034,2132,53065.34,12681.34,34631.52,9730.22,12614.2,14759.85,13497.02,6580.9975,54.62739403,0,62.58285698,52.05605833,92.24999209,137.9016176,99.12980487,87.80858767,128.4123732,114.0809925,90.01030024,103.0440141,71.52052752
2023,42,CPFT ภาคอีสานบน,UPPER NORTHEAST,16215,25,13668,8927,3013,36019,9040,25491,6303,11745,8545,11353,584,16215,225,13668,50211.7,3013,36019,9040,25491,6303,11745,8545,11353,46180,36133,238,18486,19287.8724,4157,52779,11855,26567,6958,14515,10410,13311,778.9136,36133,2142,18486,107021.19,4157,52779,11855,26567,6958,14515,10410,13311,60355,50130,2075.196,31952,119537.29,7898,86524.97,22644.5,50942.97,11888.26,23886.98,19329.38,26065.47,97019.32,16478,277,7810,23382.828,4377,86849.97,22572.5,50942.97,12135.26,23886.98,19329.38,25844.34,13927.23,53.96137343,56.02773907,65.33164372,55.81122334,81.55477842,131.6885269,87.51448166,94.587251,135.3190686,96.98515802,91.97791497,101.885183,71.45725614
2023,42,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,81868,170,67180,8425,9390,57572,15220,39674,6382,13424,23190,24199,1103,81868,1530,67180,50918.1,9390,57572,15220,39674,6382,13424,23190,24199,97380,140614,222,73460,8901.6105,9649,59183,16375,37412,6065,13540,21775,23099,1108.0757,140614,2005,73460,53237.1,9649,59183,16375,37412,6065,13540,21775,23099,96230,215908,3387.1,135803,121102.37,24247,113390.19,30915.25,75425.9,10562.47,24440.14,41676.97,42453.94,172429.76,60338,427,29968,20220,12125,113600.19,28275.25,75425.9,10782.47,24440.14,41676.97,42421.03,2342,51.72832419,57.82970683,63.46590893,57.01597029,81.79238009,126.6149446,87.60877949,92.76353149,136.2014302,105.1013849,90.37854959,100.0671834,71.07512444
2023,43,CPFT BKK,BKK,29905,0,35067,10342,20114,27244.3,11472,12781,14983,8250,5802,8346.8,3926,29905,0,35067,28461.6,20114,27244.3,11472,12781,14983,8250,5802,8346.8,466170.0008,176172,0,101986,7699.892,7009,30464.1,10166,14189,15096.6,10491,5552,9464.6,4321.5299,176172,0,101986,26941.7,7009,30464.1,10166,14189,15096.6,10491,5552,9464.6,498585,355583,0,248007,73124.3,22506,42782.86,10945.04,22006.2,19198.44,13807.09,6213.75,14548.38,823253.54,164623,0,115302,23210,18164,45437.36,9103.04,22012.2,19724.62,12790.09,6288.75,14986.88,8276.8865,49.93786908,0,61.91233703,49.55409624,64.43106505,133.7634609,96.86936183,95.39217902,163.1230777,89.37620961,93.68590787,111.6802675,70.47429157
2023,43,CPFT ภาคเหนือบน,UPPER NORTH,29787,654,23523,6871,11584,27137,4705,27413,7940,8447,16050,6530,2536,29787,1830.6,23523,47866.02,11584,27137,4705,27413,7940,8447,16050,6530,265945,29517,1177.3523,83045,10303.66,5327,26079,3155.1,24513,5935,6359,11744,4533,2676.5463,29517,2543.64,83045,73942.5,5327,26079,3155.1,24513,5935,6359,11744,4533,290285,48863,3380.44,121966,94873.04,12334,41190.69,6358.78,43591.06,10562.43,11167.6,21394.1,7925.99,446207.55,14834,2028,40123,13130,3803,42622.09,4664.75,43591.06,11223.83,11167.6,21394.1,7912.41,21408.85,53.86501074,71.28301937,60.17031197,58.29444603,82.02509324,135.5903106,106.8977823,95.24575681,141.5315368,101.6884308,93.20802698,106.0011002,81.10248888
2023,43,CPFT ภาคเหนือล่าง,LOWER NORTH,14032,131,30165,8379,4450,15086,1541,23740,2968,5005,11046,6163,2213,14032,1179,30165,63368.5,4450,15086,1541,23740,2968,5005,11046,6163,240094.9999,16304,176,26539,8691.2222,5015,14837,1635,25116,3198,3755,9546,4730,1807.7471,16304,1584,26539,67814.5,5015,14837,1635,25116,3198,3755,9546,4730,194985,24558,2306.1,41984,109794.07,8063,25624.1,3321.23,47663.27,5276.04,7065.73,16648.63,9124.03,326111.87,7117,330,12180,15291,4272,27015.1,2572.09,47663.27,6127.04,6556.15,16648.63,8912.4,4030.9,54.26617925,58.55888296,62.71392173,52.32062041,79.44537021,146.2608708,106.3268849,84.96108219,149.7026179,124.2336885,88.20943765,104.7269288,72.3062531
2023,43,CPFT ภาคใต้,SOUTH,8432,0,7678,42907.5,1806,22725,5920,12021,3767,7918,8929,5924,2716,8432,0,7678,187117.5,1806,22725,5920,12021,3767,7918,8929,5924,249315,124127,0,14064,58261.07058,2379,28641.22,6941,13832,4610,10893,8789,6916,2779.4566,124127,0,14064,228667.3,2379,28641.22,6941,13832,4610,10893,8789,6916,254480,130926,0,24538,401961,7841,34764.46,11830,23388.81,7643.31,15285.82,16516.27,10860.02,411187.08,61080,0,8390,86510,2497,36366.46,7364,23388.81,7987.63,15285.82,16516.27,11593.52,5656,50.6067031,0,58.97599478,46.3247634,73.1533159,148.9605732,100.010339,97.40274516,154.2396593,115.5990016,95.09836422,112.0875882,76.43685132
2023,43,CPFT ภาคกลาง ตะวันตก,WEST,20084,769,27217,4381,3069,12103,8676,16597,3251,6641,5908,9101,1276,20084,6921,27217,16357.1,3069,12103,8676,16597,3251,6641,5908,9101,140100,29566,648,47368,3895.9824,4906,18080,9243,15767,3631,7346,5523,8678,1533.918,29566,5832,47368,16509.2,4906,18080,9243,15767,3631,7346,5523,8678,169700,124881,9611.9,71645,28827.635,4445,38361.84,20019.9,33067.42,8358.78,16137.37,12947.07,15495.7,277296.4,53190,1335,23415,6764.5317,3209,40669.84,19437.89,33067.42,9379.68,15737.37,12947.07,15694.2,21650.7229,48.98970003,60.11599788,61.3758928,54.08379078,71.63582902,137.5649414,97.17955784,93.68640311,145.5449767,115.8804303,93.85700857,105.7577218,75.59604939
2023,43,CPFT ภาคตะวันออก,EAST,18567,0,32382,13159,4679,30960.714,7355,15884,4772,6997,6635,5567.5,3034,18567,0,32382,94625.2,4679,30960.714,7355,15884,4772,6997,6635,5567.5,336114.9933,21687,0,63382,10651.5218,5150,23715,7610,18652,6382.5,8136,9445,7137,3155.5503,21687,0,63382,72287.95,5150,23715,7610,18652,6382.5,8136,9445,7137,349940,41456,0,85418,116321.3,9135,40561.94,13248.26,34451.04,9289.61,12973.05,16779.3,13860.38,584669.12,8644,0,18010,18025,2127,41930.94,11912.26,34451.04,9854.61,12538.85,16779.3,14064.58,6532.2208,53.76950068,0,63.9547483,54.36472684,92.40819814,145.3005739,103.3714526,89.70581178,130.3870421,112.7385542,91.28697502,105.0270036,73.70675708
2023,43,CPFT ภาคอีสานบน,UPPER NORTHEAST,14257,79,13049,9209,3576,42467,10170,24955,5878,13475,8645,12181,541,14257,711,13049,52780.8,3576,42467,10170,24955,5878,13475,8645,12181,41405,14227,79,15031,15696.3499,4344,54956,14005,24411,6143,13855,10095,12265,669.5106,14227,111,15031,86030.1,4344,54956,14005,24411,6143,13855,10095,12265,52515,49594,1915.22,32396,144665.23,8008,96229.72,24564.55,50003.55,12176.19,23784.06,20095.14,24680.11,95890.7,16235,254,7826,28941.828,4503,96689.72,24516.55,50003.55,12505.19,23784.06,20095.14,24506.98,11115.5,53.19248881,55.55776882,65.23667644,55.01345831,81.63738012,132.9615409,88.1617522,96.16769489,137.1820479,98.80503707,93.40384192,105.9782286,72.97889399
2023,43,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,74237,224,59120,9341,7739,60329,16415,41306,6357,14157,23205,24089,1093,74237,2022,59120,58345.43,7739,60329,16415,41306,6357,14157,23205,24089,97185,141322,317.5556,68442,8388.1823,7785,58352,16655,34799,5212,14205,19705,19463,1098.2575,141322,2858,68442,49430.3,7785,58352,16655,34799,5212,14205,19705,19463,96065,264022,3815.5,136083,84159.45,17087,105539.03,31266.55,69323.47,9397.81,23795.96,37527.91,37536.72,157902.71,80729,503,30057,14277,4966,105779.03,28818.55,69323.47,9640.81,23795.96,37527.91,37503.81,2165,49.83411693,57.85357096,63.34919351,56.92263852,92.47259554,130.6742072,91.23585109,94.25160411,138.0853731,105.5849875,91.9461153,103.4962978,73.158428
2023,44,CPFT BKK,BKK,33751,0,36128,9776,4457,28547.1,12450,13781,14168.6,10337,5465,9881.6,4816,33751,0,36128,26999.9,4457,28547.1,12450,13781,14168.6,10337,5465,9881.6,570675.0001,441454,0,128998,10182.4344,6311,32809.9,11453,14955,9386,13734,5066,9142.65,4773.714,441454,0,128998,32245.3,6311,32809.9,11453,14955,9386,13734,5066,9142.65,563955,575877,0,185313,49905.7,9719,42594.93,10159.04,23392.85,18972.81,15493.01,6203.04,15659.14,842587.33,274115,0,81319,11585,6291,45145.93,8291.04,23398.85,19540.77,14271.01,6284.04,16176.39,8457.0907,48.65178983,0,65.96616352,55.86731235,73.889039,138.5662348,99.24294422,99.53126789,163.4513543,91.71756295,99.02900191,118.2579152,74.28207799
2023,44,CPFT ภาคเหนือบน,UPPER NORTH,21526,591,65153,7457,6499,21827,3520,22491,6004,6798,11643,4840,2514,21526,1601.55,65153,54937.64,6499,21827,3520,22491,6004,6798,11643,4840,266120,55187,110.1111,148445,8659.5896,4528,18518,2855,24903,5365,5906,11970,4427,2666.9906,55187,991,148445,61370,4528,18518,2855,24903,5365,5906,11970,4427,282155,78218,2259.28,104056,94571.43,9466,37839.03,5911.13,45023.43,10118.64,10937.94,21501.92,7961.21,461547.97,25356,996,28818,13540,2489,39579.03,4462.45,45023.43,11043.64,10937.94,21501.92,8006.21,22417,53.25757818,65.22793102,62.78935381,59.38944087,87.50005282,139.815194,111.5012899,99.78405954,148.377778,104.8419739,97.73010271,109.8300648,84.52339762
2023,44,CPFT ภาคเหนือล่าง,LOWER NORTH,13496,131,27302,9036,5693,10835,1813,26311,2726,4175,10099,5532,1945,13496,1179,27302,69532.96,5693,10835,1813,26311,2726,4175,10099,5532,205879.9999,28490,167,55473,9086.75,7768,13108,1525,20857,2492,3330,10317,4100,1711.0012,28490,1503,55473,69817.6,7768,13108,1525,20857,2492,3330,10317,4100,184795,43168,2394.2,66429,116776.27,8586,24176.67,3125.09,39922.9,4901.78,6635.35,15863.99,8141.4,315577,10663,346,18627,16368,4212,25548.67,2532.03,39922.9,5747.78,6074.89,15863.99,8231.9,3484,52.55408173,57.86182441,63.37410589,53.1508726,81.17172024,151.4413867,110.3882096,90.48267385,153.4983333,128.3838908,93.07310771,112.4507198,75.92503703
2023,44,CPFT ภาคใต้,SOUTH,7593,0,8508,45674.5,1528,27037,5935,11367,3570,8310,8604,5329,2450,7593,0,8508,210257.5,1528,27037,5935,11367,3570,8310,8604,5329,219325,70390,0,24637,90325.4006,3528,28821,7280,12410,4872,9293,10672,6191.5,3306.8338,70390,0,24637,304489.3,3528,28821,7280,12410,4872,9293,10672,6191.5,304095,136095,0,24362,436238.84,4742,33810.71,13637,24023.34,8063.01,13962.14,18628.05,10154.58,437779.27,63081,0,7930,114301,1474,35657.71,8565,24023.34,8896.01,13962.14,18604.05,11112.08,5938,50.39809479,0,59.33312125,49.10861603,80.89511809,155.8393769,105.1199025,102.8284652,162.2167354,121.0852419,100.7345514,119.2367976,80.12317662
2023,44,CPFT ภาคกลาง ตะวันตก,WEST,28573,689,42577,4950,10616,12499.25,9112,15038,3283,6929,5503,9153,1421,28573,6201,42577,18793.5,10616,12499.25,9112,15038,3283,6929,5503,9153,156495,30711,624,70689,4388.0146,9498,13948,8253,17056,3578,8775,6421,7878,1743.3471,30711,5616,70689,19666.75,9498,13948,8253,17056,3578,8775,6421,7878,193430,59652,8709.9,87889,27853.335,7911,31086.12,19644.87,34921.54,8512.43,19187.59,14179.68,14970.57,299616.52,18957,1258,29151,5576.5317,6529,33116.62,19030.86,34921.54,9605.93,18795.59,14179.68,15090.57,20045.43,51.56642661,60.05638526,62.71258337,55.89703854,67.94598913,147.1221121,102.9228654,98.11185618,150.2167936,114.9173768,98.46507961,111.3991799,78.97916827
2023,44,CPFT ภาคตะวันออก,EAST,19932,0,40066,9534,5897,28567.214,7910,18700,5925,9206,9215,8315.5,3394,19932,0,40066,66198.9,5897,28567.214,7910,18700,5925,9206,9215,8315.5,375914.9894,25040,0,66304,11015.4885,4570,21289,7725,17796,5941,9962,9790,5693,3256.1654,25040,0,66304,74151.65,4570,21289,7725,17796,5941,9962,9790,5693,364770,45900,0,94765,122662.5,8996,36077.32,12398.6,31328.46,9037.82,12510.41,17593.84,11777.54,577628.18,9951,0,22895,18732,2130,37670.32,11218.6,31328.46,10080.82,12078.41,17593.84,12003.54,12334.5131,53.47815033,0,65.15556756,54.277292,92.98195198,151.4855081,108.8098818,95.61353989,137.2618087,115.3120018,96.37164996,112.0431151,77.53301227
2023,44,CPFT ภาคอีสานบน,UPPER NORTHEAST,17377,238,16437,13461,4881,40204,10815,27032,6348,14710,10510,13587,687,17377,2142,16437,76564.03,4881,40204,10815,27032,6348,14710,10510,13587,54685,18989,252,20279,16690.8221,2598,46813,13965,28632,6661,12595,11080,13380,795.1339,18989,268,20279,92813.05,2598,46813,13965,28632,6661,12595,11080,13380,62925,32792,236.032,32879,140392.49,6742,92412.2,27184.36,50490.33,12169.8,24095.42,21186.39,25310.65,100041.96,6968,32,7547,27639,3260,92767.2,27112.36,50490.33,12473.8,24095.42,21186.39,25370.65,9482.77,54.64451055,56.25,66.06519146,55.62405774,85.02715663,137.7983093,91.37527203,101.0799212,144.759102,103.2389952,98.41199043,111.816318,76.86841151
2023,44,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,97375,208,69193,8601,9332,52583,15625,37283,5703,13270,21900,23372,1114,97375,1879,69193,51798,9332,52583,15625,37283,5703,13270,21900,23372,97395,146425,322,118889,10345.1748,8713,72930,22133,44906,5489,16632,21745,20795,1076.1666,146425,2898,118889,59186.6,8713,72930,22133,44906,5489,16632,21745,20795,93775,267006.5,4323,179237,91354.42,15808,113735.15,35388.21,71699.89,9242.95,25352.71,35622.17,34490.96,152580.95,68822,603,38056,15863,4130,114140.15,32844.21,71699.89,9475.95,25352.71,35622.17,34670.96,2119,48.92500643,57.7982489,63.14896182,57.2561956,93.45423646,132.2979702,94.3531145,98.97673804,143.5015022,106.5488948,96.86708334,109.8664882,76.93070144
2023,45,CPFT BKK,BKK,47501,0,40498,9138,14456,28819.1,11838,15018,20378,11987,6476,10329.1,4275,47501,0,40498,26812.45,14456,28819.1,11838,15018,20378,11987,6476,10329.1,507570.0025,128953,0,103948,9069.2679,9115,49418.8,10296,13622,10206.6,11038,4187,6486.35,3818.438,128953,0,103948,29924.1,9115,49418.8,10296,13622,10206.6,11038,4187,6486.35,451616,530796,0,147831,52574.4,9837,60057.64,9783,23688.88,15996.03,16326.77,5721.43,13277.47,811352.67,248817,0,55166,12687,6453,62344.64,7308,23697.88,16706.9,15172.77,5799.43,13650.72,8100.0858,49.089937,0,67.22406579,56.88962841,75.25607299,141.4519099,101.9324338,105.5951172,169.5246471,94.23369289,106.5122758,126.6333164,76.96513133
2023,45,CPFT ภาคเหนือบน,UPPER NORTH,28535,645,81910,8640,4547,23522,3330,25310,6196,6511,12090,4750,2669,28535,1749.6,81910,59675.5,4547,23522,3330,25310,6196,6511,12090,4750,289645,55094,104.1111,117723,11045.5494,4753,13901,2747,22656.1,4016,5548.1,10186,3559,2593.6062,55094,937,117723,75547,4753,13901,2747,22656.1,4016,5548.1,10186,3559,280485,98090,1410.8,129901,97484.9,9066,28884.07,5465.45,43039.96,8628.22,10572.24,20068.26,7005.67,456395.18,32147,202,34616,14424,2402,30389.07,4080.01,43039.96,9483.22,10572.24,20068.26,7040.67,20454.34,52.41875319,56.92729657,65.38345032,60.91950394,88.3105835,149.6914953,117.2085519,106.1280452,156.1957785,107.8770847,104.7351913,116.9488514,88.38838738
2023,45,CPFT ภาคเหนือล่าง,LOWER NORTH,13050,168,26444,9629,5171,12849,1821,25484,3163,4080,10053,4455,1991,13050,1512,26444,74655.16,5171,12849,1821,25484,3163,4080,10053,4455,214539.9999,118818,212,59304,9712.0357,4291,9322,1505,17661,2109,3210,7798,3120,1915.8995,118818,1908,59304,74802.7,4291,9322,1505,17661,2109,3210,7798,3120,207300,109926,2487,87207,122905.1,7571,19853.28,2809.17,33320.99,3799.76,6198.43,14928.29,6821.58,324202,27443,367,24023,17339,3575,20864.28,2279.75,33320.99,4349.76,5650.73,14928.29,6881.58,3594,50.72337218,62.4651548,64.5022731,54.79598983,82.43380135,156.1925586,116.5958984,98.49942634,158.7712487,127.2733741,99.63404851,118.5175253,80.06543812
2023,45,CPFT ภาคใต้,SOUTH,8776,0,9281,40043.5,2230,25048,5895,12542,3846,9368,8130,4734,2536,8776,0,9281,207231.5,2230,25048,5895,12542,3846,9368,8130,4734,231150,197140,0,48532,62082.6667,6854,17330.7,5892,10501,3411,5943,7773,4213,2620.644,197140,0,48532,280180.85,6854,17330.7,5892,10501,3411,5943,7773,4213,245235,251352,0,28435,471599.23,5897,32870.11,12733,21084.94,7212.63,11883.31,17364.57,8846.7,428228.37,119958,0,8279,111027,1957,34518.91,7943,21084.94,8047.63,11883.31,17340.57,9722.2,5691,49.75797022,0,61.13887709,52.61813812,86.18636595,159.5738271,111.4258659,109.5639902,168.952805,128.9388125,106.6501727,124.7339889,83.58444717
2023,45,CPFT ภาคกลาง ตะวันตก,WEST,21987,708,132908,4156,12099,11631.25,7172,15749,3400,7367,5450,8509,1450,21987,6372,132908,16136.25,12099,11631.25,7172,15749,3400,7367,5450,8509,159540,33193,667,103512,3340.2743,13465,9799,7975,12660,2265,8200,4483,4791,1235.8031,33193,6003,103512,15094.1,13465,9799,7975,12660,2265,8200,4483,4791,136365,62660,8699.7,105645,25770.88,9615,25645.89,18275.53,30750.39,6993.34,20814.68,12743.76,12832.74,269982.06,16918,1289,34817,4758,8123,27683.89,17641.53,30750.39,8174.34,20402.68,12743.76,13017.74,17021.84,51.99758857,60.06565284,64.48429978,57.39931271,67.91538222,157.5026299,109.3732784,104.4969169,158.6644193,111.673173,104.8201025,118.4418947,81.66993848
2023,45,CPFT ภาคตะวันออก,EAST,20949,0,51839,9309,5180,26328.214,6990,18026,5881,7761,8930,6846.5,3187,20949,0,51839,65753.8,5180,26328.214,6990,18026,5881,7761,8930,6846.5,354184.9893,29611,0,106959,10992.1348,5538,17648.5,7270,13347,4649,7514,7965,4129,2891.6787,29611,0,106959,72247.35,5538,17648.5,7270,13347,4649,7514,7965,4129,320586,52115,0,114156,123267.6,8649,32328.46,12325.5,26283.67,7926.89,11951.2,15552.6,9190.6,554851.58,11158,0,26310,18904,1941,33824.96,11133.5,26283.67,8993.89,11508,15552.6,9520.6,18472.4889,52.83962468,0,66.02892235,55.19512865,93.90191236,158.0561363,113.3880402,103.476521,143.8477057,119.1995657,103.3333777,122.2939166,80.84880443
